CAPÍTULO,NOMBRE CUADRO,CÓDIGO,NOMBRE DE LA SERIE,Frecuencia,Region_Id,Region_Name,Sector_Id,Sector_Name,Dominio,Unidad_Medida
Regionales,"PIB por actividad económica, Región de Coquimbo, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.06.Z.Z.04.0.A,Construcción,A,04,Coquimbo,06,Construcción,Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"PIB por actividad económica, Región de Coquimbo, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.COM.Z.Z.04.0.A,Comercio,A,04,Coquimbo,COM,Comercio,Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"PIB por actividad económica, Región de Coquimbo, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.RH.Z.Z.04.0.A,Restaurantes y hoteles,A,04,Coquimbo,RH,Restaurantes y hoteles,Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"PIB por actividad económica, Región de Coquimbo, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.08.Z.Z.04.0.A,"Transporte, información y comunicaciones",A,04,Coquimbo,08,"Transporte, información y comunicaciones",Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"PIB por actividad económica, Región de Coquimbo, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.09.21.Z.04.0.A,Servicios financieros y empresariales,A,04,Coquimbo,09,Servicios financieros y empresariales,Finanzas y Sistema Financiero Regional,No Especificada
Regionales,"PIB por actividad económica, Región de Coquimbo, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.10.Z.Z.04.0.A,Servicios de vivienda e inmobiliarios,A,04,Coquimbo,10,Servicios de vivienda e inmobiliarios,Desarrollo Territorial y Uso de Suelo,No Especificada
Regionales,"PIB por actividad económica, Región de Coquimbo, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.11.Z.Z.04.0.A,Servicios personales,A,04,Coquimbo,11,Servicios personales,Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"PIB por actividad económica, Región de Coquimbo, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.12.Z.Z.04.0.A,Administración pública,A,04,Coquimbo,12,Administración pública,Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"PIB por actividad económica, Región de Coquimbo, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.CONT.Z.Z.04.0.A,Producto Interno Bruto,A,04,Coquimbo,CONT,PIB (contribución),Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"PIB por actividad económica, Región de Valparaíso, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.01.Z.Z.05.0.A,Agropecuario-silvícola,A,05,Valparaíso,01,Agropecuario-silvícola,Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"PIB por actividad económica, Región de Valparaíso, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.02.04.Z.05.0.A,Pesca,A,05,Valparaíso,02,Pesca,Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"PIB por actividad económica, Región de Valparaíso, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.03.Z.Z.05.0.A,Minería,A,05,Valparaíso,03,Minería,Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"PIB por actividad económica, Región de Valparaíso, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.04.Z.Z.05.0.A,Industria manufacturera,A,05,Valparaíso,04,Industria,Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"PIB por actividad económica, Región de Valparaíso, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.05.Z.Z.05.0.A,"Electricidad, gas, agua y gestión de desechos",A,05,Valparaíso,05,"Electricidad, gas, agua y gestión de desechos",Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"PIB por actividad económica, Región de Valparaíso, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.06.Z.Z.05.0.A,Construcción,A,05,Valparaíso,06,Construcción,Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"PIB por actividad económica, Región de Valparaíso, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.COM.Z.Z.05.0.A,Comercio,A,05,Valparaíso,COM,Comercio,Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"PIB por actividad económica, Región de Valparaíso, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.RH.Z.Z.05.0.A,Restaurantes y hoteles,A,05,Valparaíso,RH,Restaurantes y hoteles,Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"PIB por actividad económica, Región de Valparaíso, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.08.Z.Z.05.0.A,"Transporte, información y comunicaciones",A,05,Valparaíso,08,"Transporte, información y comunicaciones",Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"PIB por actividad económica, Región de Valparaíso, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.09.21.Z.05.0.A,Servicios financieros y empresariales,A,05,Valparaíso,09,Servicios financieros y empresariales,Finanzas y Sistema Financiero Regional,No Especificada
Regionales,"PIB por actividad económica, Región de Valparaíso, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.10.Z.Z.05.0.A,Servicios de vivienda e inmobiliarios,A,05,Valparaíso,10,Servicios de vivienda e inmobiliarios,Desarrollo Territorial y Uso de Suelo,No Especificada
Regionales,"PIB por actividad económica, Región de Valparaíso, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.11.Z.Z.05.0.A,Servicios personales,A,05,Valparaíso,11,Servicios personales,Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"PIB por actividad económica, Región de Valparaíso, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.12.Z.Z.05.0.A,Administración pública,A,05,Valparaíso,12,Administración pública,Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"PIB por actividad económica, Región de Valparaíso, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.CONT.Z.Z.05.0.A,Producto Interno Bruto,A,05,Valparaíso,CONT,PIB (contribución),Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"PIB por actividad económica, Región Metropolitana de Santiago, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.01.Z.Z.13.0.A,Agropecuario-silvícola,A,13,Metropolitana de Santiago,01,Agropecuario-silvícola,Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"PIB por actividad económica, Región Metropolitana de Santiago, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.02.04.Z.13.0.A,Pesca,A,13,Metropolitana de Santiago,02,Pesca,Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"PIB por actividad económica, Región Metropolitana de Santiago, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.03.Z.Z.13.0.A,Minería,A,13,Metropolitana de Santiago,03,Minería,Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"PIB por actividad económica, Región Metropolitana de Santiago, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.04.Z.Z.13.0.A,Industria manufacturera,A,13,Metropolitana de Santiago,04,Industria,Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"PIB por actividad económica, Región Metropolitana de Santiago, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.05.Z.Z.13.0.A,"Electricidad, gas, agua y gestión de desechos",A,13,Metropolitana de Santiago,05,"Electricidad, gas, agua y gestión de desechos",Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"PIB por actividad económica, Región Metropolitana de Santiago, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.06.Z.Z.13.0.A,Construcción,A,13,Metropolitana de Santiago,06,Construcción,Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"PIB por actividad económica, Región Metropolitana de Santiago, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.COM.Z.Z.13.0.A,Comercio,A,13,Metropolitana de Santiago,COM,Comercio,Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"PIB por actividad económica, Región Metropolitana de Santiago, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.RH.Z.Z.13.0.A,Restaurantes y hoteles,A,13,Metropolitana de Santiago,RH,Restaurantes y hoteles,Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"PIB por actividad económica, Región Metropolitana de Santiago, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.08.Z.Z.13.0.A,"Transporte, información y comunicaciones",A,13,Metropolitana de Santiago,08,"Transporte, información y comunicaciones",Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"PIB por actividad económica, Región Metropolitana de Santiago, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.09.21.Z.13.0.A,Servicios financieros y empresariales,A,13,Metropolitana de Santiago,09,Servicios financieros y empresariales,Finanzas y Sistema Financiero Regional,No Especificada
Regionales,"PIB por actividad económica, Región Metropolitana de Santiago, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.10.Z.Z.13.0.A,Servicios de vivienda e inmobiliarios,A,13,Metropolitana de Santiago,10,Servicios de vivienda e inmobiliarios,Desarrollo Territorial y Uso de Suelo,No Especificada
Regionales,"PIB por actividad económica, Región Metropolitana de Santiago, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.11.Z.Z.13.0.A,Servicios personales,A,13,Metropolitana de Santiago,11,Servicios personales,Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"PIB por actividad económica, Región Metropolitana de Santiago, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.12.Z.Z.13.0.A,Administración pública,A,13,Metropolitana de Santiago,12,Administración pública,Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"PIB por actividad económica, Región Metropolitana de Santiago, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.CONT.Z.Z.13.0.A,Producto Interno Bruto,A,13,Metropolitana de Santiago,CONT,PIB (contribución),Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"PIB por actividad económica, Región del Libertador General Bernardo O Higgins, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.01.Z.Z.06.0.A,Agropecuario-silvícola,A,06,O'Higgins,01,Agropecuario-silvícola,Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"PIB por actividad económica, Región del Libertador General Bernardo O Higgins, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.02.04.Z.06.0.A,Pesca,A,06,O'Higgins,02,Pesca,Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"PIB por actividad económica, Región del Libertador General Bernardo O Higgins, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.03.Z.Z.06.0.A,Minería,A,06,O'Higgins,03,Minería,Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"PIB por actividad económica, Región del Libertador General Bernardo O Higgins, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.04.Z.Z.06.0.A,Industria manufacturera,A,06,O'Higgins,04,Industria,Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"PIB por actividad económica, Región del Libertador General Bernardo O Higgins, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.05.Z.Z.06.0.A,"Electricidad, gas, agua y gestión de desechos",A,06,O'Higgins,05,"Electricidad, gas, agua y gestión de desechos",Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"PIB por actividad económica, Región del Libertador General Bernardo O Higgins, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.06.Z.Z.06.0.A,Construcción,A,06,O'Higgins,06,Construcción,Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"PIB por actividad económica, Región del Libertador General Bernardo O Higgins, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.COM.Z.Z.06.0.A,Comercio,A,06,O'Higgins,COM,Comercio,Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"PIB por actividad económica, Región del Libertador General Bernardo O Higgins, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.RH.Z.Z.06.0.A,Restaurantes y hoteles,A,06,O'Higgins,RH,Restaurantes y hoteles,Cuentas Nacionales (PIB y Consumo),No Especificada
Regionales,"PIB por actividad económica, Región del Libertador General Bernardo O Higgins, contribución porcentual respecto de igual periodo del año anterior, series empalmadas, referencia 2018",F035.PIB.V12.R.CLP.2018.08.Z.Z.06.0.A,"Transporte, información y comunicaciones",A,06,O'Higgins,08,"Transporte, información y comunicaciones",Cuentas Nacionales (PIB y Consumo),No Especificada
